722,216,1,1984
519,502,1,1993
1709,693,1,1986
425,451,1,1990
1656,1045,2,1990
789,526,2,1987
2113,924,1,1978
967,615,1,1975
2447,345,2,1990
2095,663,1,1989
2453,266,1,1988
1298,350,1,1983
2408,3407,2,1990
418,1124,1,1960
2180,161,2,1991
303,186,1,1976
4367,855,2,1980
1873,648,1,1965
1460,543,2,1978
2464,500,1,1993
681,750,1,1988
3806,846,2,1962
1037,295,1,1965
85,813,1,1951
3682,429,2,1992
1962,567,1,1983
3424,436,1,1978
3014,634,1,1980
974,100,1,1991
2688,266,1,1982
4144,164,1,1986
719,108,1,1961
1556,661,1,1990
2668,677,2,1982
395,272,1,1987
4833,516,2,1989
836,717,1,1987
1157,718,2,1987
2610,715,2,1960
974,149,1,1991
951,675,2,1998
4678,441,1,1989
1611,720,1,1989
1187,389,1,1987
2566,540,1,1983
3367,913,1,1957
2989,166,1,1990
3014,417,1,1988
681,453,1,1988
243,422,1,1976
4041,136,1,1977
2113,661,1,1978
1979,1363,2,1983
2260,890,1,1987
2022,390,1,1967
1075,392,1,1991
1032,547,1,1983
1992,585,1,1985
3110,149,1,1981
4411,432,1,1979
4656,444,2,1983
2481,995,2,1978
1253,654,1,1965
85,871,1,1951
418,1047,1,1960
237,845,2,1991
525,698,2,1980
3,349,1,1958
1745,607,2,1983
4144,481,1,1986
94,375,1,1986
1896,497,2,1986
2787,153,1,1990
1192,1113,2,1974
677,1043,1,1973
1873,345,1,1988
3121,575,1,1988
1962,710,1,1983
747,74,2,1980
371,505,2,1984
156,325,1,1967
1735,307,1,1963
410,424,2,1990
2272,916,1,1989
210,419,2,1993
4630,494,2,1992
870,661,1,1978
366,538,2,1985
4303,1013,2,1983
2634,180,1,1983
4659,443,1,1992
1427,539,1,1989
3358,517,2,1983
1027,710,1,1985
1620,649,2,1986
926,195,1,1980
2871,373,1,1965
180,667,1,1986
223,1624,1,1968
525,493,2,1980
1834,219,1,1982
4775,450,2,1982
1552,639,1,1990
624,635,2,1987
2523,601,1,1963
614,693,2,1964
2922,829,2,1959
1565,515,1,1984
2273,261,1,1984
196,502,1,1970
1857,117,1,1992
85,881,1,1951
982,511,1,1982
1359,689,1,1983
727,1858,1,1985
2566,535,2,1992
3708,597,1,1989
2736,1222,2,1987
1298,430,2,1980
2405,592,1,1982
1942,829,1,1975
623,256,1,1963
3436,362,2,1987
209,844,2,1985
238,268,1,1987
1575,696,1,1970
1192,906,2,1974
2761,1069,2,1985
2580,742,2,1989
147,429,2,1991
322,1098,1,1986
